file_id,emotion,duration,energy,zero_crossing_rate,spectral_centroid,spectral_bandwidth,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
03-01-08-02-02-02-12,surprised,3.670375,0.008572733029723167,0.1444123641304348,2342.468282939393,1876.4549442793657,-560.5457,38.421124,-14.254077,-3.6167812,-10.169779,-13.420595,-17.799994,-13.461891,-2.681066,-12.418436,-6.17521,-12.818785,-6.7084174
03-01-01-01-01-01-13,neutral,3.169875,0.0019553732126951218,0.0657861328125,2342.285753868235,2030.4159281160069,-725.3092,62.313004,0.26566774,15.546759,5.7530017,0.43323508,-2.9518847,-4.170247,-1.1624359,3.295684,-1.7615325,5.7869463,-1.9177637
03-01-01-01-01-02-13,neutral,3.2031875,0.0020139252301305532,0.0691715655940594,2372.2044335345145,2015.095927126949,-707.52893,60.747437,1.5200623,12.3613205,5.17055,0.63370067,-5.019451,-4.364358,-0.31742847,3.014809,-1.9003385,6.744112,-1.3206266
03-01-01-01-02-01-13,neutral,3.06975,0.0020561174023896456,0.07365926106770833,2375.650604738682,2084.359703691763,-710.64923,57.88075,-0.041325033,12.700614,7.3565993,1.1793934,-6.7975354,-5.911758,-0.7940572,4.307478,-2.913307,7.4189014,-1.9007393
03-01-01-01-02-02-13,neutral,3.1365,0.0024896597024053335,0.08125690498737374,2473.3429662796593,2096.597802892218,-693.468,51.118286,-2.0490766,13.356526,4.084262,0.6243097,-6.2956767,-8.164316,-1.3941013,4.070533,-4.923017,7.2254977,-4.162791
03-01-02-01-01-01-13,calm,3.3033125,0.001659282366745174,0.07127967247596154,2111.7595519518845,2015.6378208340864,-706.8697,76.18786,5.114253,20.56198,8.407652,2.825181,-5.214197,-4.6997747,-0.146912,0.21716529,-2.9247143,9.832128,-2.822906
03-01-02-01-01-02-13,calm,3.169875,0.0018270656000822783,0.05828125,2281.2976067585005,2017.7042895864267,-717.41486,70.18612,1.8739188,16.924057,6.577937,2.5463223,-3.5398493,-3.0276012,-2.310172,-0.22281389,-3.8375604,10.138464,-2.5737643
03-01-02-01-02-01-13,calm,3.1365,0.001649590558372438,0.0644235321969697,2206.005635561848,2078.463497291425,-719.06165,69.00331,11.016268,16.66886,8.624518,5.0116825,-3.756537,-5.24155,1.2239952,1.8766941,-4.000286,8.896124,-1.4136888
03-01-02-01-02-02-13,calm,2.9363125,0.001641669892705977,0.08878757642663043,2393.9329823011362,2096.0148845843787,-716.0527,63.612564,5.7323985,15.971745,4.961166,3.6975582,-6.2114577,-6.5367074,0.32846168,2.0480251,-2.5356133,9.034762,-2.0226476
03-01-02-02-01-01-13,calm,3.1365,0.0016174212796613574,0.05997474747474747,2345.511528258329,2044.7574057202537,-724.6554,67.041595,4.152354,17.648228,9.159876,2.750886,-5.2014694,-5.791683,1.3337877,5.033174,-1.7342309,5.9381204,-1.9909143
03-01-02-02-01-02-13,calm,3.20325,0.00215850374661386,0.06145092048267327,2240.4393272801603,1996.615796034097,-699.27264,64.63718,-3.152096,13.53478,8.222359,1.7761394,-4.1777463,-7.3659825,-2.109122,4.4421086,-2.5041134,5.538847,-3.6092777
03-01-02-02-02-01-13,calm,3.003,0.002039943356066942,0.06914893617021277,2360.699805933801,2074.977364803103,-699.3492,56.45725,-0.01716005,16.544151,5.4952893,3.0136232,-5.328584,-8.648715,0.9939299,4.728977,-1.7027422,7.31127,-3.5714252
03-01-02-02-02-02-13,calm,3.036375,0.002118913223966956,0.06453536184210526,2389.2041957617116,2038.2688565568471,-707.2427,60.30414,-2.5587375,14.609971,2.8019125,1.8714725,-3.9813402,-9.229236,-0.2746146,2.391459,-0.72358286,6.704466,-2.9701567
03-01-03-01-01-01-13,happy,3.2365625,0.0036184904165565968,0.06734451593137254,2315.9191877036474,2051.6366713462144,-658.16296,54.258953,-7.7202215,14.2462015,3.4187038,-1.8805736,-5.4644723,-8.126615,-1.33444,3.9211967,-4.601271,7.687626,-5.647622
03-01-03-01-01-02-13,happy,3.20325,0.0034448308870196342,0.07540319461633663,2300.8145061725772,2043.3119679825613,-664.3873,55.408455,-6.8021526,13.516568,5.6567307,-2.127407,-4.899285,-8.201613,-2.6282046,4.9264994,-5.479481,7.87333,-5.5611486
03-01-03-01-02-01-13,happy,3.1365,0.0033725323155522346,0.07216205018939394,2405.6853199235147,2127.9968523663997,-654.039,49.368557,-1.2822356,9.945379,4.3068037,-1.2642817,-8.158019,-8.473527,-3.5772324,3.0334418,-4.497584,7.07114,-6.303239
03-01-03-01-02-02-13,happy,3.20325,0.004535498563200235,0.08800181775990099,2454.7747877646584,2116.875851276191,-635.6891,48.951965,-1.4933094,9.285684,3.4172294,-1.5777787,-13.121677,-6.356846,-6.808591,4.3355637,-7.7529416,6.4075274,-7.456385
03-01-03-02-01-01-13,happy,3.4368125,0.005512599367648363,0.092041015625,2295.6786791498303,1962.800677086717,-577.7865,49.743618,-10.3827715,14.462243,5.8448024,-6.6474605,-8.90064,-6.0379143,-3.8924525,3.5837865,-9.969379,6.8255353,-5.962559
03-01-03-02-01-02-13,happy,3.603625,0.012183180078864098,0.08958448561946902,2218.823940710154,2004.4339079297283,-519.0908,47.838455,-6.302376,4.365427,0.54020935,-10.209293,-14.151607,-6.2529945,-10.870262,1.3157989,-11.360499,0.55170757,-8.7586
03-01-03-02-02-01-13,happy,3.3700625,0.012544178403913975,0.12360885908018868,2632.115921434182,2141.2175218646266,-517.52423,29.334137,-6.723084,-4.8966293,-3.8901079,-8.174609,-16.746973,-6.5969305,-10.503786,0.35996094,-10.089342,-0.1499308,-9.311891
03-01-03-02-02-02-13,happy,3.3366875,0.01256305631250143,0.09034598214285715,2480.145841436788,2147.643647754783,-535.19415,34.458607,-7.4164114,-3.400197,-4.057065,-6.625859,-14.961998,-5.8371735,-9.3408575,1.4706312,-9.0650215,0.41141215,-6.801318
03-01-04-01-01-01-13,sad,3.57025,0.002078108489513397,0.07095772879464286,2083.345182670414,2002.5138827019146,-700.3295,71.76383,13.364122,17.08956,6.7822013,3.239519,-4.4911165,-1.6414059,-0.023952315,4.1940455,-1.9009504,4.53822,-0.52979416
03-01-04-01-01-02-13,sad,3.536875,0.0018196249147877097,0.08303420608108109,2241.5994049200717,1941.5800877678455,-707.20044,68.60258,8.557042,16.42486,7.826232,-0.609235,-10.0330305,-2.051221,-1.6170843,2.8856015,-5.19253,5.7315335,0.19938706
03-01-04-01-02-01-13,sad,3.4368125,0.0018988529918715358,0.0641818576388889,2244.9211226163147,2012.174570475699,-708.43933,65.45698,6.888574,14.396969,7.044058,0.23179731,-6.877392,-1.4057555,-1.4095434,1.8638067,-2.2956567,3.9388034,-1.4886312
03-01-04-01-02-02-13,sad,3.3700625,0.0020074457861483097,0.08835126768867925,2346.024788388881,1981.3743017064833,-702.92926,63.84433,6.681924,11.555441,4.008701,-1.8844606,-8.822359,-4.161246,-1.4993459,1.1755385,-4.267109,6.791151,-0.9162864
03-01-04-02-01-01-13,sad,3.3366875,0.003452999284490943,0.08611886160714285,2171.083455742558,1962.1214902561062,-659.02026,64.54373,0.5524651,17.08894,3.298321,-2.6255705,-9.418763,-3.5292754,-3.9642045,1.4775444,-4.6110067,6.866176,-3.1377215
03-01-04-02-01-02-13,sad,3.3033125,0.002495496068149805,0.09374530498798077,2237.9043774297857,1990.0708314567937,-672.62396,58.101517,8.2351885,17.917767,4.472884,-1.524265,-8.807949,0.13376665,-2.4259117,1.7537785,-2.9760594,3.9585023,-1.8554376
03-01-04-02-02-01-13,sad,3.4368125,0.0026448664721101522,0.07666015625,2187.642125256948,2022.4220823005546,-686.31946,68.583305,9.481449,11.432915,5.924564,1.1572429,-4.749067,-3.3690767,-3.5120342,3.5765412,-2.9340308,6.806307,-1.1045731
03-01-04-02-02-02-13,sad,3.2031875,0.0019753212109208107,0.07511796101485149,2231.7121862732256,2032.79474513464,-706.6768,61.01423,15.920993,17.750948,8.475214,2.9415715,-2.778993,-0.08908557,-2.6503744,2.4464562,-1.7418302,4.202914,-0.94429636
03-01-05-01-01-01-13,angry,3.4368125,0.005504157394170761,0.07996509693287036,2369.8490458076167,2030.2789939999852,-600.3142,49.240444,-4.539687,13.273761,-1.9032819,-2.0747461,-4.087869,-9.23342,-4.96061,-1.2261031,-4.474723,6.6732974,-4.9990816
03-01-05-01-01-02-13,angry,3.536875,0.007465410511940718,0.08619263795045046,2371.139608711643,2054.6341378046377,-561.8948,43.710037,-6.09897,8.954385,-3.691347,-2.5905778,-5.667695,-8.836042,-4.8955817,-0.4036026,-5.836651,5.5692835,-5.0089965
03-01-05-01-02-01-13,angry,3.603625,0.007156240753829479,0.10503232162610619,2392.8897423263575,2038.4364091156074,-555.08984,43.078094,-4.9862347,11.415729,-0.4358653,-4.259022,-5.1775556,-13.962978,-7.0473757,-0.30263972,-8.029242,6.587629,-5.1126466
03-01-05-01-02-02-13,angry,3.3700625,0.009176422841846943,0.08864607900943396,2390.499852350095,2039.7940854537048,-552.7379,40.788734,-7.2031693,8.715875,-3.5023267,-4.9301763,-8.395238,-13.69751,-7.4397507,-1.5747464,-8.835274,4.1906266,-6.565719
03-01-05-02-01-01-13,angry,3.670375,0.05323539674282074,0.10148182744565218,2465.7035696208964,2143.854087092894,-346.3209,13.377204,-12.911571,-4.242784,-10.334353,-7.7280526,-10.214118,-6.695213,-8.4733095,1.3821738,-7.9607644,-0.30314425,-4.4556537
03-01-05-02-01-02-13,angry,4.2709375,0.028563251718878746,0.08193286497201492,2163.258181564429,2070.5110197464246,-411.36404,33.120235,-5.934054,7.264083,-6.5326896,-8.761341,-3.345618,-5.669242,-4.779984,2.106193,-7.969158,3.0897896,-3.759748
03-01-05-02-02-01-13,angry,3.57025,0.04259368032217026,0.10599190848214286,2468.315565242196,2145.207516664973,-395.40814,19.414717,-14.049945,-6.2575464,-8.903178,-7.6690645,-11.6091175,-8.489192,-9.668501,2.8658001,-6.098333,1.7267851,-6.262233
03-01-05-02-02-02-13,angry,4.170875,0.09005895256996155,0.13778476860687022,2664.004599910618,2141.6531086374785,-312.57022,3.998458,-17.409378,-14.2605,-14.885273,-7.339622,-13.724375,-6.5231414,-10.5376425,1.6276888,-7.6540823,-4.6466794,-8.674795
03-01-06-01-01-01-13,fearful,3.1365,0.0030943634919822216,0.07095860953282829,2363.893741929963,2091.660259009458,-673.5132,53.843212,4.077798,12.438579,5.8356514,-3.3482823,-4.8640466,-1.5353945,-1.6558081,2.347988,-5.5156646,4.5508127,-0.7069739
03-01-06-01-01-02-13,fearful,3.169875,0.0021615291479974985,0.068310546875,2304.7079211376335,2180.1117593906047,-686.74884,51.400635,11.037627,14.723057,6.986643,1.1811672,-1.4740564,2.7854567,-0.035753313,3.747612,-2.4205275,3.496096,-0.4760387
03-01-06-01-02-01-13,fearful,3.20325,0.004285390954464674,0.0933439047029703,2394.6106203984455,2123.537324687512,-618.31445,46.04515,4.1602597,10.768588,4.6991243,-2.7495604,-3.611274,-4.2758965,-3.0365443,1.6354213,-4.9674325,5.6435456,-3.926049
03-01-06-01-02-02-13,fearful,3.2365625,0.004574434831738472,0.08700980392156862,2149.2434258226854,2062.399239419979,-627.24976,55.162262,6.140115,12.009033,5.0869613,-1.1052154,-3.4616604,-3.7740688,-0.10499429,5.90887,-2.5134854,8.138263,-2.3691654
03-01-06-02-01-01-13,fearful,3.3700625,0.003363500814884901,0.07301647258254718,2411.871943305927,2111.6527826125657,-661.2648,50.502747,7.029547,10.706954,2.9635494,-1.2115403,-3.8242617,-0.7627057,-2.6858892,2.74579,-5.2656116,3.9850724,1.1142948
03-01-06-02-01-02-13,fearful,3.2699375,0.01706906035542488,0.08255745600728155,2352.7306865948026,2144.7995181553733,-495.75842,28.41425,-5.9876246,2.3437297,-4.9240274,-9.106547,-9.198398,-2.0181334,-8.330232,-0.60336024,-6.9871826,-0.8739419,-3.147468
03-01-06-02-02-01-13,fearful,3.5035,0.014234701171517372,0.10074573863636363,2386.272822226052,2131.2255827285653,-486.6624,33.233894,-4.8508854,-0.45539662,-6.1456847,-9.7942915,-8.676298,-7.2660637,-9.017874,-0.33417517,-9.4377165,0.79505455,-6.6315875
03-01-06-02-02-02-13,fearful,3.20325,0.003864073194563389,0.08483040686881188,2372.822027476557,2125.3074131531966,-633.0386,47.986343,4.28358,12.093755,5.241579,-1.5176642,-3.147805,-4.2606974,-3.0930443,0.7756845,-5.5014873,3.9841943,-2.988079
03-01-07-01-01-01-13,disgust,3.1365,0.0017558664549142122,0.0664358428030303,2340.316389994197,2066.751676238304,-719.3796,64.69958,2.6692955,18.926407,4.938486,3.2366512,-3.0197995,-3.3441384,0.96534854,1.7544956,-0.13037059,7.791174,-2.9161084
03-01-07-01-01-02-13,disgust,3.169875,0.0017340438207611442,0.0726025390625,2422.166565121325,2050.854239672176,-718.8859,63.480385,4.7019615,18.300308,1.4792862,3.5760605,-3.5089252,-2.2258708,1.3130851,3.3923972,-0.17614605,7.328432,-2.402036
03-01-07-01-02-01-13,disgust,3.2699375,0.0019634815398603678,0.08863015776699029,2423.6514151305005,2051.494614635138,-707.8545,65.97919,6.9459624,15.788814,7.1724777,1.3667316,-4.7377386,-1.2582977,0.41366252,3.6584592,-1.4252843,6.3597274,-1.510816
03-01-07-01-02-02-13,disgust,3.2365625,0.0021520801819860935,0.09207452512254902,2482.7021203912063,2045.1405001490414,-703.0151,62.347824,8.4446945,12.061572,2.6627407,-0.91106534,-5.439634,-0.75311774,-2.3598535,3.531412,-1.8002163,5.363465,-3.4879682
03-01-07-02-01-01-13,disgust,3.4034375,0.003600018797442317,0.09563011098130841,2357.708213807927,2045.0606578225486,-625.5194,52.454056,5.575963,12.591865,1.0305969,-3.969319,-4.885766,-0.9173489,-1.5691845,1.9099232,-3.8009658,3.0706015,-3.8074691
03-01-07-02-01-02-13,disgust,3.70375,0.004739375319331884,0.08020440463362069,2079.3221649211528,1925.704643154652,-611.0461,62.357533,3.0900784,13.866483,-0.38560933,-1.5016131,-8.740255,-4.0940933,-2.0504572,0.8042266,-2.8935297,5.602682,-6.027479
03-01-07-02-02-01-13,disgust,3.4034375,0.002116645220667124,0.093526394567757,2377.563513392008,2021.556779494051,-698.8445,67.673004,10.757489,11.785916,3.9916599,3.2460456,-3.9606438,-2.9245741,-1.7436786,1.7210705,-0.8462619,6.7844357,-1.8731105
03-01-07-02-02-02-13,disgust,3.4368125,0.003072059480473399,0.08210810908564815,2273.2649170055774,2001.0561427309092,-643.2585,62.379154,2.6548412,9.917066,0.79943913,-0.6799258,-5.5679045,-4.142902,-3.7439435,3.765467,-3.307192,5.420794,-2.430481
03-01-08-01-01-01-13,surprised,3.4034375,0.006917527876794338,0.07785576080607477,2325.3304820410594,2044.3862186114534,-598.4165,50.163544,-3.8987718,2.3112776,-1.7894611,-4.9213433,-13.182037,-4.988522,-5.8281302,-0.08386565,-5.418783,1.6176039,-6.9733653
03-01-08-01-01-02-13,surprised,3.1365,0.0031517960596829653,0.06815222537878787,2427.2124031564326,2104.4780819021535,-669.0576,48.623554,-1.1960446,2.6186965,1.6727533,-2.2479818,-6.7464414,-6.019487,-5.4888024,4.101866,-5.396846,0.8079501,-4.193596
03-01-08-01-02-01-13,surprised,3.1365,0.0031421349849551916,0.06853693181818182,2404.9507682075414,2081.2473927281135,-683.81036,54.166744,2.6630294,6.8002443,0.31643778,-1.232797,-9.196631,-6.514909,-4.241982,1.5879717,-5.702887,3.30827,-3.0250046
03-01-08-01-02-02-13,surprised,3.036375,0.003414053935557604,0.07737458881578947,2380.227701554074,2133.86759189422,-669.3014,43.622795,0.686796,5.1328664,-1.3653017,-1.4383516,-9.403788,-3.9867404,-5.1605783,1.559421,-4.2978168,1.8349952,-2.1622844
03-01-08-02-01-01-13,surprised,3.3366875,0.005576616618782282,0.0799014136904762,2486.2850372375915,2120.6578269009838,-611.86487,43.91259,-1.1211865,6.4393897,-0.020452395,-4.7006483,-7.7861724,-3.6705194,-4.7933607,1.7195306,-7.352263,0.14636809,-4.732472
03-01-08-02-01-02-13,surprised,3.3033125,0.0037465891800820827,0.07234544020432693,2306.948568606153,2095.1478527985146,-636.21716,52.82607,4.6404657,11.379045,6.7071304,-0.39110205,-6.5751038,-0.7424663,-2.645369,2.2252145,-1.9362291,3.9205256,-2.3855476
03-01-08-02-02-01-13,surprised,3.3366875,0.007603861391544342,0.07403738839285715,2361.8170850209385,2115.781075492393,-564.41547,45.607952,-1.5960629,3.8261755,2.529804,-3.744647,-10.920773,-6.352921,-5.1272645,-0.5402398,-7.3851247,2.6243255,-6.819479
03-01-08-02-02-02-13,surprised,3.3033125,0.008013566955924034,0.08290452223557693,2401.2235627488603,2088.534574382358,-573.6649,45.99412,-1.4004015,3.794165,1.0879239,-3.3387494,-9.010195,-6.8351183,-5.612552,-2.4321008,-7.0169396,-0.19098845,-6.2147617
03-01-01-01-01-01-14,neutral,3.470125,0.0011599319986999035,0.07417843319954129,2104.275250969492,1590.4333404214617,-750.5892,37.962067,5.842278,6.875865,-11.768947,-3.3738601,-10.1914425,-5.7530165,-4.8999944,-1.6409711,-6.2426834,-2.130734,-3.8072104
03-01-01-01-01-02-14,neutral,3.3366875,0.0010754981776699424,0.07720424107142858,2363.1111050231016,1726.6528183792998,-746.6332,37.826923,5.799345,7.3109846,-9.693944,-2.9600887,-11.536357,-2.7974386,-3.955488,-2.8019269,-7.0085316,-1.6770787,-3.1792495
03-01-01-01-02-01-14,neutral,3.4701875,0.0015300503000617027,0.09479375716743119,2383.1498647890025,1750.0865660011416,-723.5712,35.584843,3.0289512,4.5136847,-8.588021,-4.0763125,-14.380662,-4.58485,-4.537107,-3.185246,-7.2648134,-1.925647,-5.3219113
03-01-01-01-02-02-14,neutral,3.57025,0.001646907883696258,0.09210205078125,2197.193288290881,1599.5721902937255,-718.5922,39.3669,3.5888083,1.6973798,-11.222307,-2.3933525,-14.843809,-3.5316901,-6.1118927,-3.267482,-6.656688,-2.1067328,-5.298433
03-01-02-01-01-01-14,calm,3.7370625,0.001668606768362224,0.06687366452991453,1863.0419910127287,1509.3323565338326,-701.77527,33.65484,-0.12606111,3.862216,-12.640846,-8.98073,-12.12812,-5.977913,-7.4612207,-4.6261787,-8.103995,-5.334949,-3.7627537
03-01-02-01-01-02-14,calm,3.57025,0.0009782979032024741,0.07138497488839286,2307.760058666448,1733.0861443612962,-770.36005,34.37303,5.275443,7.554545,-8.535167,-3.9791162,-10.927187,-4.9844656,-7.9680853,-2.6491053,-7.9324527,-3.0979176,-4.5941186
03-01-02-01-02-01-14,calm,3.4034375,0.0017385851824656129,0.09237186039719626,2191.0433145056913,1589.4470822230232,-709.7405,22.261389,6.6523066,2.3316348,-8.850749,-5.4038763,-12.916203,-5.3318934,-8.133489,-6.047224,-8.565116,-4.8478923,-5.2568727
03-01-02-01-02-02-14,calm,3.5035,0.0019094255985692143,0.08198686079545454,2222.152061680521,1686.8577152266005,-717.43225,28.500116,3.7735267,4.93553,-10.856641,-4.6211042,-14.031879,-6.015149,-7.908959,-5.7906523,-9.8758955,-5.0885406,-5.990104
03-01-02-02-01-01-14,calm,3.8705625,0.0005621378077194095,0.08672843491735537,2254.4488633476826,1645.3946583269767,-771.17584,38.243176,5.856408,3.9440753,-9.154767,-3.7449183,-10.326662,-4.6523213,-3.5110784,-1.7931739,-7.810674,-2.151171,-5.3019724
03-01-02-02-01-02-14,calm,3.9039375,0.0008047757437452674,0.0865298411885246,2201.5601395691137,1638.7445348077183,-763.1104,28.872593,3.8663266,6.5151687,-8.713999,-5.447019,-9.817103,-5.4550443,-7.6084805,-3.6662111,-9.798803,-3.4253538,-4.4976788
03-01-02-02-02-01-14,calm,3.7370625,0.000926152803003788,0.0974517561431624,2344.264871620109,1746.4600575469804,-769.704,37.59592,4.8002863,0.23036097,-6.3895807,-3.1693482,-12.337117,-4.187571,-4.1131244,-1.6012263,-5.4736004,-2.4440804,-3.0609965
03-01-02-02-02-02-14,calm,3.7704375,0.0014496464282274246,0.0978714247881356,2034.440684682609,1507.1505301750897,-736.1291,34.01417,6.205664,2.9810548,-10.091244,-4.7384467,-15.18185,-2.6354134,-7.8604116,-3.6477466,-6.47652,-3.9380848,-4.7411366
03-01-03-01-01-01-14,happy,3.70375,0.010544347576797009,0.1406713025323276,2683.8234887278313,2007.4250639418717,-527.08734,21.796183,-15.219471,11.603724,-21.708544,-7.158317,-14.682598,-5.3598495,-5.779714,-7.7497706,0.5206055,-6.664891,-2.1383543
03-01-03-01-01-02-14,happy,3.670375,0.010167380794882774,0.10416100543478261,2135.2789486578595,1560.7932528370377,-547.67834,25.80929,-14.48708,2.1990652,-15.5735035,-7.917947,-11.752951,-3.745336,-5.4469833,-6.5908785,-5.4420366,-8.94661,-2.4338686
03-01-03-01-02-01-14,happy,3.4034375,0.006210776045918465,0.143025335864486,2603.940002832185,1745.5965943597373,-590.5,22.774754,-10.0542345,3.7668316,-15.304142,-13.211645,-19.153835,-3.7042813,-9.462826,-7.1648803,-4.428487,-5.142951,-7.6165876
03-01-03-01-02-02-14,happy,3.470125,0.0069219088181853294,0.10891807626146789,2056.1380146039487,1491.6174266242563,-588.2081,22.597034,-10.398033,2.0527983,-14.368893,-10.196968,-15.285184,-7.8552065,-8.691937,-8.962495,-5.454473,-7.704651,-6.844508
03-01-03-02-01-01-14,happy,3.7704375,0.02518044039607048,0.1501257944915254,2340.7530454770354,1583.384791787315,-442.1336,11.210306,-33.4941,1.7224526,-27.320494,-10.144891,-12.257072,-10.756445,-2.3141258,-10.873823,6.2716103,1.4341329,12.090955
03-01-03-02-01-02-14,happy,3.7370625,0.020564310252666473,0.15448050213675213,2380.889230277866,1609.6576343178688,-450.82648,10.14744,-30.858665,3.0877585,-25.697062,-7.272936,-17.149925,-6.874744,-6.3870025,-9.147579,-0.020015096,-8.010511,4.0296783
03-01-03-02-02-01-14,happy,3.8371875,0.029019083827733994,0.16398518880208332,2508.4189937163087,1688.6735686957497,-438.163,3.3568676,-41.064785,4.738405,-28.676554,-12.686732,-19.102434,-9.174674,-3.4983046,-9.94349,4.5281568,1.3279284,11.431726
03-01-03-02-02-02-14,happy,3.7370625,0.02576671540737152,0.17468783386752137,2391.6690670331536,1594.462806773673,-460.25073,6.1430726,-32.214764,5.20724,-24.66053,-11.89786,-16.597824,-12.592395,-5.999836,-9.557187,6.459054,9.31201,12.457918
03-01-04-01-01-01-14,sad,3.7370625,0.0016595447668805718,0.11462089342948718,2329.3609215860047,1753.8921982106328,-695.4439,42.97411,10.924065,11.308174,-10.861366,-5.2898874,-13.082873,-3.7171469,-7.7509704,-1.9518111,-4.190265,-1.5992954,-2.3053362
03-01-04-01-01-02-14,sad,3.603625,0.002338747028261423,0.08107629286504425,2161.951938766069,1696.481664881469,-696.2504,42.8552,4.3584657,4.226677,-10.646991,-5.051335,-12.8571615,-3.2816005,-8.773077,-4.9921465,-7.058004,-4.71169,-2.7049785
03-01-04-01-02-01-14,sad,3.603625,0.0017199559370055795,0.15633210038716813,2689.8182581208653,1867.543943132731,-672.6378,31.15714,4.538546,7.139104,-12.949647,-4.675031,-17.048246,-2.5547721,-6.8609023,-3.396804,-6.1702967,-2.0193334,-4.7974896
03-01-04-01-02-02-14,sad,3.536875,0.0023963002022355795,0.14960761542792791,2661.6300540634234,1935.965184150085,-664.55334,39.11212,9.235103,6.466589,-8.2806015,-4.9236197,-16.277533,-2.9929314,-7.6026716,-3.2506301,-4.7761974,-1.7351623,-4.263382
03-01-04-02-01-01-14,sad,3.8705625,0.0033329881262034178,0.1196248708677686,2851.458409901872,1944.5735496006066,-607.9858,26.617256,-4.447657,1.7374625,-14.15206,-5.7895007,-18.630718,-4.823463,-5.902207,-2.5938473,-4.1653996,-5.267918,-3.2413833
03-01-04-02-01-02-14,sad,3.670375,0.0021056237164884806,0.11991338315217391,2285.094681690726,1660.3621940255334,-666.6961,36.185547,-3.8681507,7.8435307,-12.406465,-6.1949735,-16.243824,-5.9416394,-3.0503018,-3.6277769,-2.8920755,-3.715447,-0.44491172
03-01-04-02-02-01-14,sad,3.670375,0.0043528079986572266,0.13572520380434783,2586.0452268461463,1852.060673505071,-599.46625,30.615387,-6.7949224,0.7132884,-16.905478,-8.410936,-20.15926,-7.2106457,-7.473128,-6.5118465,-3.4810643,-6.173218,-4.6991377
03-01-04-02-02-02-14,sad,3.9039375,0.006443373393267393,0.15681832735655737,2478.4824358656306,1740.439149217003,-568.33813,26.35829,-15.657148,6.8270693,-24.664299,-9.361769,-23.65602,-10.018655,-5.1776614,-12.258036,0.61194587,-10.0398445,-4.372687
03-01-05-01-01-01-14,angry,3.603625,0.0055603692308068275,0.12771795492256638,2664.9513262101277,1867.730478556774,-587.48846,24.519901,-5.7387295,0.73027873,-15.705221,-3.240923,-12.578431,-4.201878,-8.056024,-7.076213,-7.235621,-3.1185167,-1.6484044
03-01-05-01-01-02-14,angry,3.70375,0.0070129320956766605,0.11086930899784483,2138.6555072579577,1624.1851595718977,-568.53375,27.320162,-7.542948,1.626094,-17.13149,-3.192896,-10.595171,-6.3980308,-4.8692536,-2.391899,-4.4250674,-2.2036176,-2.2312927
03-01-05-01-02-01-14,angry,3.7370625,0.008496579714119434,0.14828308627136752,2377.1880108025916,1628.3168730742186,-544.6025,21.03614,-9.30065,2.724293,-22.131502,-5.14501,-16.591173,-9.23218,-7.915779,-4.454813,-6.1927505,-6.136509,-6.094322
03-01-05-01-02-02-14,angry,3.9039375,0.00888693705201149,0.15966396644467212,2486.0993727848736,1707.0272250611317,-540.61993,23.727364,-14.106954,-2.8991828,-21.399466,-6.8979726,-17.191666,-10.883007,-7.4648666,-6.495332,-8.92557,-3.921204,-2.556438
03-01-05-02-01-01-14,angry,4.2709375,0.049719322472810745,0.16634721898320895,2257.201413205135,1562.286958439226,-363.7764,21.405737,-31.247282,-4.352547,-30.543518,-5.0949254,-14.6377735,-9.855731,-5.8771405,-5.524045,0.85481524,-1.0704582,7.071474
03-01-05-02-01-02-14,angry,4.3710625,0.03591237589716911,0.17466925182481752,2363.5532284172978,1609.0217013021213,-388.83304,16.664482,-31.457424,-5.75084,-31.648159,-5.49722,-16.529745,-8.774499,-3.4903054,-3.67583,3.773655,-0.20855117,5.862786
03-01-05-02-02-01-14,angry,4.170875,0.04947027191519737,0.14477352695610687,2376.083220835546,1666.9065146758821,-364.42148,12.90822,-35.20119,-11.005194,-30.104021,-4.6435137,-18.003265,-9.541166,-2.5989473,-0.80032724,4.182908,-0.14486344,3.3791332
03-01-05-02-02-02-14,angry,4.4044375,0.03479302302002907,0.17488960597826086,2722.215823031179,1848.0901167326263,-414.08514,18.881214,-23.347149,-6.2093825,-29.102785,-2.580917,-20.011414,-10.646478,-7.2193427,-7.4475584,-2.9235854,-4.7194066,2.9325848
03-01-06-01-01-01-14,fearful,3.3700625,0.0014937741216272116,0.12234209168632075,2295.0763603710825,1698.7820102470475,-701.0656,34.721516,8.53038,13.971068,-8.931002,-4.673447,-15.154186,-4.783513,-7.5305233,-6.008512,-7.0377965,0.21988635,-4.5768714
03-01-06-01-01-02-14,fearful,3.57025,0.0018397265812382102,0.15877859933035715,2556.2374092065365,1823.831392276626,-655.22186,29.812073,-0.774111,6.621732,-9.557689,-1.8300941,-13.987825,-1.3932855,-4.503194,-4.506162,-4.669452,-1.0190464,-4.151477
03-01-06-01-02-01-14,fearful,3.3700625,0.0021628637332469225,0.13073500147405662,2931.925161539305,2095.35283170238,-678.95276,33.85998,5.6696205,4.99802,-7.457189,-6.739278,-16.337408,-2.4390056,-9.830989,-6.069538,-4.8754582,-2.8383036,-6.7926497
